Datetime,Content,Username,DisplayName,Location,Lang,Content_en,polarity,subjectivity
2023-05-02 22:50:32+00:00,comunitarias con las que deben cumplir en la clinica del imss en el molino o en las instituciones educativas los hombres se ocupan de la siembra de acarrear el agua a la casa de recolectar lena frutas palma y maguey y de pastorear el ganado el mayor peso para ellos es el,clclv434ixcatec,clclv434ixcateco,unknow,es,Community with which they must comply in the clinic of the IMSS in the mill or in the educational institutions the men take care of the sowing of carrying the water to the house of collecting the fruits palm and pays and of pastoring the cattle the greatest weight for them is he,0.625,0.625
2023-05-14 12:07:22+00:00,ojala hubiera algun organo o dependencia que pueda regular todas esta cosas que pasan dia a dia en el tuimss cndh  sobre todo que no dan informacion como suele ser el sello de la casa del imss,dg2286,david gonzalez,mexico,es,I hope there would be some organ or dependence that can regulate all this things that happen day by day in the timss each above all that do not give information such as the IMSS house seal,0.0,0.3
2023-06-19 17:56:06+00:00,makigzz29 issstemx issstesalud latinusus drpedrozenteno sfpmx lumendoz que se tiene que hacer para darle respuesta inmediata a esta solicitud,nil_fert,s. verlusconi,unknow,es,ISSSTEMX ISSSTHESALUD LATINUSUS DUPPEDROZENTEO SFPMX LUMENDOZ that has to be made to give immediate response to this request,0.0,0.0
2023-06-26 14:40:06+00:00,mariodico50 tuimss la gente siempre habia preferido atenderse en particulares antes que ir al imss en tiempos del neoliberalismo por que en esos tiempos de pena hacia atras nunca habian medicamentos pero eso no lo dicen tus graficas de excel,pkoblack,francisco de la cruz,unknow,es,Tuimss people had always preferred to attend in particular rather than going to IMSS in times of neoliberalism because in those times of penalty there were never medications but that does not say your excess graphics,0.16666666666666666,0.3333333333333333
2023-06-03 17:47:40+00:00,sumamx2 marieldelariva2 vamos bien verdad mediocres partidomorenamx tuimss diputadosmorena delfinagomeza fernandeznorona   y nadie hace nada mxdiputados  que verguenza,zeusrojo37,jorge,"toluca, mexico",es,We are doing very close mediocrenomorenamx tuimsss deputies MORENA DELFINAGOMEZA FERNANDEZNORONA and nobody does anything deputies what a shame,0.2,0.3
2023-02-10 18:39:29+00:00,anabellepinal finanzascdmx gobcdmx y gracias a hugo lopez gatell de la secretaria de salud el autor de ese frankestein,chongarcia76,encarnacion garcia,unknow,es,Anabellepinal Financecdmx Gobcdmx and thanks to I do Lopez Gately of the Secretary of Health the author of that Frankenstein,0.2,0.2
2023-04-26 22:24:37+00:00,insabimx el imss de por si es un institucion rebasada por sus derechohabientes y le van a echar a las personas sin derechohabiencia creo qie sale peor el remedio que la enfermedad,maurzapien,maurixio,unknow,es,"Insabimx the IMSS in case it is an institution sliced ​​by their right -holders and they will throw people without right, I think the remedy is worse than the disease than the disease",0.05714285714285713,0.557142857142857
2023-06-26 16:52:19+00:00,ccamacho88 cabe mencionar que cuando a alguien le detectan diabetes como buen mexicano nos sigue valiendo madres y no nos cuidamos y cuando ya tenemos la soga en el cuello le hechamos la culpa al imss,israela60666596,israel arreola,unknow,es,"It is worth mentioning that when someone is detected as a good Mexican, we still have mothers and we do not take care of each other and when we already have the rope in the neck we make the IMSS to blame",0.21875,0.26875000000000004
2023-05-13 00:58:04+00:00,bmsb4144 anapatyp aguilarosorio sriatecbj ayuntacun zoerobledo tuimss imssqroo creo que seria mejor que se revise el status de los edificios si estan embargados o en proceso de venta o  que y mejor tratar de que alguna inmobiliaria grande los compre los ponga decentes de nuevo y los venda y asi se evita que esten en abandono si se ven muuyy tetricos,jtsone,"ahora contra la scjn, ah loquillo!",cancun,es,Anapatyp Aguilarosorio SRIATECBJ COUNCIL ZOEROBLEDO TIMSS IMSSQROO I think it would be better to check the status of the buildings if they are seized or in the process of sale or that and better to try to make some large real estate bought them decent again and sell them and so prevents them from abandoning if they look looked theoretical,0.2634920634920635,0.4158730158730159
2023-03-09 03:35:26+00:00,diariopresente el sistema de salud en la secretaria de salud de tabasco esta mal porque todo lo solapan para que nadie se entere y vean su deficiencia,medicoalmaycuer,senor jesuscristo,donde dios me permite vivir.,es,Diario Presente the health system in the Secretary of Health of Tabasco is bad because everything overlaps so that no one finds out and see their deficiency,-0.6999999999999998,0.6666666666666666
2023-05-23 15:22:52+00:00,cpinto013 indraelephant8 nunca vayas al imss no uses infonavit no circules por la parte inferior del periferico ni uses ejes viales a pesar de laque son hoy mas que nunca pemex y cfe no los consumas no circules por ninguna carretera o autopista solo usa la l12 del metro etc que pateticos ,luism_mgz,luis mg,"el marques, queretaro arteaga.",es,Never go to the IMSS Do not use infonavit do not circulate at the bottom of the peripheral or use road axles despite the serve are today more than ever fight and faith do not consume them do not circulate on any road or highway only uses the Metro etc.,0.25,0.75
2023-06-27 07:26:01+00:00,asisevivio la conferencia magistral de la dra oliva lopez arellano secretaria de salud del gobierno de la ciudad mexico con el tema salud y desigualdad estrategias para la reduccion de brechas medicosanitarias en la ciudad de mexico httpstcolyfkpgagyv,uam_iztapalapa,uam iztapalapa,uam iztapalapa,es,Asseshvio the master conference of Dr. Lopez Lopez lando Secretary of the Government of the City of Mexico with the theme Health and Inequality Strategies for the reduction of medical unanitary gaps in the city of Mexico HTTPSTColyFKPKPGYV,0.0,0.0
2023-05-19 17:33:36+00:00,slp universalizacion de los servicios de salud es posible gracias al respaldo del imss zoe robledo  el director general del seguro social aseguro que se dara cobertura a todas las personas sin derechohabiencia httpstcossnurx8stm httpstcol4su4lql21,expressanluis,semanario expres,"san luis potosi, mexico.",es,SIP Universalization of health services is possible thanks to the support of the IMSS ZOE stole,0.1,0.6
2023-04-21 01:06:23+00:00,zalathielc ajamundivalle felipramirez proteccionponal este caso ha sido bastante complejo a secretaria de salud lo visito luego la comunidad hizo un planton pero sin exito alguno el senor se llevo los perros a las tres de la manana y la secretaria por los horarios de trabajo no coincidio con el horario y esta en la tarea de ubicar,sancolibarra,sandra m. ibarra s.,jamundi - valle,es,"Zalaathielc Ajamundivalle Felipramirez ProtectionPonal This case has been quite complex to the Secretary of Health, then the community made a plankton but without any success the Lord took the dogs at three o'clock in the morning and the secretary for the work schedules not coincide with the schedule and is in the task of locating",0.0,0.2
2023-05-10 15:20:31+00:00,muchas felicidades a todas nuestras mamas de la secretaria de salud por el gran esfuerzo que realizan dia con dia como las grandes mamas y profesionistas que son les mando un fuerte abrazo y toda mi admiracion  ssaludsonora httpstcoyk7ycl2xpa,gabynucamendi13,gabriela nucamendi,"sonora, mexico",es,Congratulations to all our breasts of the Secretary of Health for the great effort made day by day as the great breasts and professionals who are sending them a strong hug and all my admiration Ssaludsonora,0.6777777777777777,0.7444444444444445
2023-05-11 22:32:18+00:00,juliobeta imss issste y cualquier dependencia de gobierno,ar34566,andres rios,"distrito federal, mexico",es,Julieta Imssste and any government agency,0.0,0.0
2023-01-20 14:54:07+00:00,alerta secretaria de salud nl por reto viral con clonazepam  httpstcoei8lvlpqqi httpstcovj5wbpraoq,lostubosmty,los tubos,"monterrey, nuevo leon",es,Alert Secretary of Health NL for viral challenge with clonazepam,0.0,0.0
2023-03-23 18:45:00+00:00,"fotonota  pasele al temazcal publico y gratuito de queretaro

secretaria de salud de queretaro reabre temazcal gratuito en tequisquiapan se ubica centro de atencion primaria en adicciones capa

httpstcorpdypnfipj

 especial httpstcobxjtrtyi4r",universalqro,el universal qro,queretaro,es,Motoneta Walk to the public and free temazcal Queretaro Secretary of Health of Queretaro Reabre Temazcal Free in Tequisquiapan is located primary care center in addictions httpstcorpdypnfipj,0.22000000000000003,0.4533333333333334
2023-06-06 02:18:40+00:00,apoyo por favor issstemx,dadkom14,amira konik,mexico,es,PLEASE SUPPORT ISSSTEMX,0.0,0.0
2023-05-10 18:17:47+00:00,lumendoz issstemx pedrozentenosa1 que delicada solo en el imss encuentras hospital y zoologico  2x1  por eso de las cucarachas ratas y demas fauna ,raul96122531,soyelrulas,unknow,es,Lumendoz ISSSTEMX that delicate only in the IMSS you find hospital and zoologic,-0.15,0.95
2023-05-15 04:49:08+00:00,carlosmartinh tuimss que verguenza ,huertamina,mina fiesco,unknow,es,CARLOSMARTINH TUIMSS QUE VERGUENZA,0.0,0.0
2023-06-17 09:31:52+00:00,3 am en el imss esperando que me quiten este dolor,sukheyh,sukhey hernandez,"monterrey, nuevo leon",es,AM in the IMSS waiting for this pain to take away,0.0,0.0
2023-06-02 00:31:11+00:00,ortegacar2704 carlostorresf alejandrorobmx tuimss eso si no lo dudo y por lo mismo german no acepto que lo trajeran como peleleasi como al baboso que esta ahorita en el imss,luis78958894,lisandro,unknow,es,CarlosTorresf Alejandorobmx Timss that if I do not doubt it and for the same same I do not accept that they brought him as peelles as the slug that is right now at the IMSS,0.09523809523809523,0.2619047619047619
2023-06-01 01:05:41+00:00,calexroman tuimss zoerobledo no leiste completo el mensaje o no entendiste el mismo dia de la solicitud quien recibio senalo que la otra cuenta no tenia nada,abundacio1,abundacio,unknow,es,Calexroman Tuimsss Zoerobledo did not read the message or did not understand the same day of the application who received Senate that the other account had nothing,-0.0625,0.25
2023-04-28 18:56:26+00:00,gobiernomx tuimss porque les da gustolos piensan matar desde el imss no lo dudaria,monibele69,monibele  vidente-medium,nezahualcoyotl,es,Tuimss Government because they gladly plan to kill from the IMSS would not hesitate,0.5,1.0
2023-05-18 16:39:17+00:00,tuimss en la unidad que yo me encuentro tambien hay un jefe que le da prioridad a las mujeres companeras de trabajo pero antes las pasa a su oficina para hablar con ellas a solas y con los companeros hombres es despota nos trata peor que animales,tezillos_angel,angel tezillos,unknow,es,Tuimss in the unit that I am also,0.0,0.0
2023-05-05 02:18:38+00:00,"enm94 outofcontextmex haber deja te explico
en el ine viene tu curp
con el curp se obtiene tu numero del imss 
se bajan las semanas cotizadas y ya tienen tu estabilidad laboral despues piden tu cv y checan que sea congruente con tu histo laboral del imss",ockap1968,solo oscar,mexico,es,OUTOFCONTEXTMEX HAVING LEAVE YOU IN THE VINE COMES YOUR CURA WITH THE CURA,0.0,0.0
2023-04-28 23:23:23+00:00,1yomario pattygmiranda inemexico lopezobrador una prima es enfermera y justo comenta que van mejorando mucho esta en clinica del imss en ecatepec yo me trato en el imss y nunca me ha faltado medicamento me dio cancer neumonia y me atiendo ahi en la clinica de los venados falta mucho si ay que ver bueno malo y regular,guillermo0508,guillermo,unknow,es,Pattygmiranda Inemexico Lopezobrador A cousin is a nurse and just comments that they are improving a lot is in the clinic of the IMSS in Ecatepec I deal in the IMSS and I have never lac Oh what to see good bad and regular,3.700743415417188e-17,0.4478632478632478
2023-06-03 01:37:52+00:00,aristeguionline que dicen de los aviones que llegan de cuba y venezuela al aifa trayendo militares y llevandose cargamentos de medicinas de los mexicanos por eso no hay en el imss y el issste alguna respuesta,em88thunder,enrique th,unknow,es,Aristeguionline that say of the airplanes that arrive from Cuba and Venezuela to the alpha bringing military and carrying shipments of medicines from Mexicans so there are no in the IMSS and the ISSSTE some response,-0.1,0.1
2023-05-25 00:27:41+00:00,"clinica 13 del imss en queretaro
asi la atencion que nos ofrecio el gobierno federal a todos los mexicanos 135 personas un oftalmologo httpstco6irdpfagra",la_tutifruti,lupe c.v.,en un bello lugar,es,CLINIC OF THE IMSS IN QUERETARO Thus the attention offered by the federal government to all Mexican people an ophthalmologist,0.0,0.0
2023-05-24 16:21:43+00:00,el pasado 18 de mayo de 2023 los integrantes de la fundacion nahi ac acudieron al hospital general dario fernandez fierro del issste para convivir con pacientes familiares y personal de salud de ese nosocomio httpstcozc4ma2qlzc,fundacionnahi,fundacion nahi a.c.,"gustavo a. madero, cdmx",es,"Last of May of the members of the Nahi AC Foundation, Dario Fernando Fierro del Issste went to the General Hospital Dario del Issste to live with family patients and health personnel of that hospital",0.062121212121212126,0.35555555555555557
