Datetime,Content,Username,DisplayName,Location,Lang
2023-06-27 14:00:02+00:00,"27 de junio I Dia Internacional de las Personas Sordociegas
SabiasQue cerca del 90 de las personas sordociegas aun conservan un poco de vision o audicion
Discapacidad httpstcoPbLkopfoqE",ISSSTE_mx,ISSSTE,,es
2023-06-27 13:53:09+00:00,lopezobrador lopezobrador SSaludmx DiputadosMorena aplauden ahorro sin haber cumplido con la necesidad ahorro que lleva muchas vidas y me extrana que entes como IMSS ISSSTE e ISSFAM permitan que los pisoteen,AaronMa45819105,Aaron Martinez,,es
2023-06-27 13:50:42+00:00,Oye ISSSTEmx que hay de cierto que el proximo viernes corren a todos los empleados del TURISSSTE  Cierran las puertas  Los van a liquidar O les van a receta le la misma que a los empleados de las agencias estatales  a las 550 pm les van avisar que estan fuera,guerre_adriano,Adriano.Guerre,"Venustiano Carranza, Distrito ",es
2023-06-27 13:44:44+00:00,Twitter borro mi tuit con el video de la infame fila que hacen los pacientes en la clinica del ISSSTE Tecamacsiguen alli esperando lleguen la responsable Menos construccion y mas medicoslopezobrador httpstcoOEGtWbZCP4,WAWAQ,WAWAQ,,es
2023-06-27 13:42:06+00:00,"Giovisnando Fenazopiridinaa Pues ahi esta el IMSS ISSSTE centro de salud hospital de la secretaria  salud digna Simi Benavides y una serie mas de lugares en donde se puede uno atender ya sea de forma gratuita o bastante accesible

No es de ahuevo irte a gastar 2 mil lanas hay para todos",smackmygrinchup,Grinchy McGrinchface MD,The Milky Way,es
2023-06-27 13:37:26+00:00,A las 645 sale un empleado y entrega 40 fichas fueron afortunados los que llegaron 400 am Los demas siguen esperando haber si por lo menos les surten su medicina Asi es diario Ya no construyan y contraten mas medicos ISSSTEmx lopezobrador,WAWAQ,WAWAQ,,es
2023-06-27 13:31:33+00:00,ISSSTESalud en clinica Tecamac formados desde las 4 de la manana para mendigar una cita X tel O red cerradas hasta el nuevo aviso  PedroZentenoSa1 httpstcouS7virpFKO,WAWAQ,WAWAQ,,es
2023-06-27 13:11:46+00:00,"elninoterrible ISSSTEmx Mi vido guapo
Te amodoro elninoterrible",CielitoElectric,CielitoElectrico,Fuera del Mundo ,es
2023-06-27 13:06:08+00:00,ISSSTESalud Me dan del 30 de junio al 10 de julio la rehabilitacion en San Fernando solicito me reprogramen porque salgo d vacaciones ya tengo comprometidos esos dias Se negaron me cancelaron y dieron por terminado el servicio  Donde dice quien dice que les da derecho a tratar asi,ALMALET02665218,LaTorres1,"Coyoacan, Distrito Federal",es
2023-06-27 13:04:51+00:00,Me entero que el ISSSTE tiene ya 182000 derechohabientes y 1 hospital de 90 camas 049 camas1000 IMSS 145 millones y 3 hospitales con 630 camas 0431000 en eso se debe fijar antes de traer mas personas al estado la mayoria al IMSS otros a la deriva y sin Seg Pop ,blanca_sergio,Sergio Blanca,,es
2023-06-27 13:04:28+00:00, En ISSSTE de Chiapas llevan a cabo cirugia mientras gotera cae a paciente Asi los centros hospitalarios de Mexico httpstcoluGV7AjgDZ,EnConexionMX,EnConexionMX,"Benito Juarez, Quintana Roo",es
2023-06-27 13:01:32+00:00,"HOLA 
Yo voy Trabajando en Issste Mucho y Mi Cubrebocas Mucho Dios Mio y Cuidate Mucho  CDMX ",Berenic97237153,Berenice Pena CMLL ,"Mexico,D.F. ",es
2023-06-27 13:01:10+00:00,ISSSTESalud Desde febrero pasado con padecimiento en rodilla me citan a Ortopedia en abril me dan pase a rehabilitacion en SIRECO me dicen que el 29 de mayodespues que no ha llegado y regrese el 26 de junio  Me hablan para que me presente el 19 pero no puedo asistir la semana que me dan,ALMALET02665218,LaTorres1,"Coyoacan, Distrito Federal",es
2023-06-27 12:47:20+00:00,ProserDeHades ISSSTEmx si es cierto van para atras los del issste aca en la delegacion chiapas qe no hay sistema los dias 1 y 16 que lunes miercoles yo viernes que no recompra que por telefono estan jotas no mejoran no tienen iniciativa ese 25 ya esta anacronico y obsoleto yo quiero pcp,nelsonv83257824,nelson velazquez arce,,es
2023-06-27 12:42:51+00:00,ISSSTEmx 40ml y yo que  necesito uno de 6 meses de sueldo pero qe no que hasta que yo termine de pagar el que tengo son malos economistas deberian aceptar dar permitir renovacion o recompra de los prestamos que tenemos yo pago resto debo y que me den los excedentes para otras pe,nelsonv83257824,nelson velazquez arce,,es
2023-06-27 12:19:16+00:00,hoyacapulco ISSSTEmx httpstcoX8w3keYxQJ,GlezRmro,RmroGlez,Mexico,qme
2023-06-27 12:07:30+00:00,"LaQuintaTransformacion
El pasado 28 de abril el ISSSTEmx que maneja drpedrozenteno  le adjudico un negocio por la friolera de 2 mil 700 millones de pesos para proveer servicios integrales de cirugia cardiovascular y hemodinamia
httpstco3LWi8EaK4v httpstcoziRuPWD0mt",dariocelise,Dario Celis,Mexico,es
2023-06-27 11:49:32+00:00,lumendoz ISSSTEmx drpedrozenteno Ay esta el sistema de salud mejor que el de Dinamarca,ManoloVillanu17,Manolo Villanueva,,es
2023-06-27 11:44:42+00:00,"BegoGM6 Hola linda gracias x tu comentario
Aguien me dijo q es viejo este video
Probablemente haya sido el plan d anlo y x falta d tiempo se quede en proyecto y ahi es cuando en 2024 no les permitamos darle el tiro d gracia a Mexico
Mira los nuevos colores del ISSSTE no mas azul  httpstcokG4RV6N5yj",wamlucerna,WAM,,es
2023-06-27 11:37:09+00:00,carourt Si te contara la que me aplicaron en el issste apenas el viernes ,_andyreds,Alfa Romeo,,es
2023-06-27 11:14:58+00:00,lumendoz ISSSTEmx drpedrozenteno Pero si el cabecita de algodon acaba de decir que el sistema medico sera mejor que el de Dinamarca no,Partner04817672,Partner,,es
2023-06-27 09:55:24+00:00,Oye ISSSTEmx tus medicos  de urgencias en el hospital AdolfoLopezMateos duermiendo y la sala de urgencias a reventar telediario una llamada de atencion xfa a ver si les da pena,CampaGrisel,Grisel Lopez Campa,,es
2023-06-27 09:15:59+00:00,gergerliogluof Bu issste iyi para var,mstfaclk54,Mustafa Celik,,tr
2023-06-27 09:11:08+00:00,Para que vean la importancia del IMSSISSSTESsa para la mayoria del paciente mexicano y exijan su mejoria,elnegritodeltwt,Victor Reyes,Mexico,es
2023-06-27 08:39:31+00:00,ISSSTEmx usuariosissste llegue con mi mama al servicio de urgencias del hospital Lopez Mateos CDMX desde las 1230 viene expectorando sangre tiene 85 anos EPOC y esta sentada en su silla de ruedas en la sala de espera en que momento tienen a bien atender las urgencias 2,GABUESRI,GaBuEsRi,MEXICO,es
2023-06-27 08:32:49+00:00,lumendoz LALITO30 ISSSTEmx drpedrozenteno Lourdes en la Dinamarca del Bienestar hacemos lo imposible para que los derechohabientes se sientan como en su casapor eso les ofrecemos un espacio que simula sus carencias,VeniVidi_Bici,"Veni, Vidi, Bici","Nuevo Leon, Mexico",es
2023-06-27 08:00:00+00:00,"PorSiTeLoPerdiste
Medicos del Hospital Roberto Nettel Flores del ISSSTE en Chiapas realizaron una cesarea mientras una gotera mojaba a la paciente en el quirofano
httpstcoEa8OBvo6Oj",heraldoags,Heraldo Ags,Aguascalientes,es
2023-06-27 06:43:22+00:00,"becerrapedrito SomosAnalistas Ah pero estas en todo verdad 
Pues porque ese es mi rango en el ISSSTE 
Y ya no dire mas porque esa es informacion privada y nadie debe de saberlo httpstcoQ0VXJ2Q1RN",NeitanAlgren,Neitan,Mexico,es
2023-06-27 06:31:18+00:00,DivinoPandita Y quiere pension del ISSSTE jaja para eso hay que cotizar por anos de trabajo,peterwippo_MX,PEDRO RODRIGUEZ,MEXICO DF,es
2023-06-27 06:20:01+00:00,ISSSTEmx  el portal de citas familiares lleva una semana sin dejarnos acceder Yo se que no les alcanza para un programador decente y que estan muy ocupados atendiendo emergencias pero que estresante que sigan haciendo esto   O ya se fueron de vacaciones ,vivi_insecta,Insecta ,,es
2023-06-27 06:12:26+00:00,Velvetfak httpstco8foiCgkQbn,MelOL08403875,La castrosa del Issste,,qme
2023-06-27 06:11:07+00:00,"danielmterres delfinagomeza Claudiashein Pues aca en CDMX Claudia dejo a Miles de trabajadores del gobierno sin derechos laborales desde hace 5 anos no ISSSTE antiguedad vacaciones aguinaldo etc Participacion Ciudadana Cultura DIF Prosoc etc 

No a la explotacion laboral",SinhueEgipci,Mira si te querre,,es
2023-06-27 06:02:57+00:00,jaqu3 Jajsjsjssjsjsjsjssjs t voy q conseguir uno del issste,DamTrevino06,DAM,"Nuevo Leon, Mexico",it
2023-06-27 06:00:39+00:00,FitSurgeon Cuando sacas cita para radiografia en el Issste,minholly_min,Victoria 777 ,,es
2023-06-27 05:59:55+00:00,lumendoz ISSSTEmx drpedrozenteno RicardoBSalinas,ManuelGod_21,Manuel Godinez,"Sonora, Mexico",qam
2023-06-27 05:50:08+00:00,Familiares y amigos del medico radiologo del ISSSTE Williams Perez Ortiz quien fuera asesinado en dias pasados marcharon para exigir justicia a la Fiscalia General del Estado de Tabasco FGETabasco httpstcoBZY52fr0kz,migue_vargas,Miguel Angel Vargas,Villahermosa Tab.,es
2023-06-27 05:42:39+00:00,NO queremos al hospital del ISSSTE en el centro de convenciones de Acapulco  Firma la peticion httpstcoFDwVx774ED via ChangeMex,AnaLagale,Ana Galeana,Mexico,es
2023-06-27 05:32:08+00:00,"AntonioAttolini Claudiashein Da pavor el esquema laboral que instalo en gob cdmx Miles de trabajadores sin derechos laborales desde hace 5 anos no ISSSTE vacaciones aguinaldo antiguedad etc Participacion Ciudadana Cultura DIF Prosoc etc 

Eso no debe continuar No a la explotacion laboral",SinhueEgipci,Mira si te querre,,es
2023-06-27 05:26:22+00:00,"FerCuevasMur mebrard Yo no votare nunca por Sheinbaum En el gob cdmx hay Miles de trabajadores sin derechos laborales minimos desde hace 5 anos No ISSSTE vacaciones aguinaldo antiguedad etc Participacion Ciudadana Cultura DIF Prosoc etc 

NO A LA EXPLOTACION LABORAL",SinhueEgipci,Mira si te querre,,es
2023-06-27 05:21:26+00:00,"VIDEO Como en Dinamarca Medicos del ISSSTE operan entre goteras en Chiapas httpstcoAfuPzxBhS7 a traves de ricardoalemanmx 
Que dira de esto el ilusionista de la presidencia",Marcopolofranc5,Marco polo franco,,es
2023-06-27 05:06:30+00:00,Estimado profesor JuanAlfonsoML  usted me indica cuando de carrerita le llevo las cosas no le quitare ni cinco minutos de tiempo Por favor mil gracias y ya me ire de nuevo a CD de Mexico al ISSSTE y la machaca no espera buenas noches dios los bendiga mucho,chrisruiz2624,Christian Ruiz,,es
2023-06-27 05:03:30+00:00,EdgardoZar ryohermoso Disculpaen que pais vives No se trata de odiar  seguramente tu no vas al IMSS o al ISSSTE y no sufres desabasto de medicinas seguramente no tienes un hijo con cancer ni tampoco les quitaron guarderias ni escuelas de tiempo completo a tus hijos ,Maria54545,Lupis Garcia #LaR,,es
2023-06-27 04:49:41+00:00,"El Secretario de Gobierno HectorVelaV informo que en el ISSSTE hay un sobre cupo
Esta disenado para 50 mil derechohabientes y en este momento hay alrededor de 200 mil informo

El gobernador busca gestionar un nuevo hospital Puntualizo httpstcoZi5kmdKXAu",CenitNoticias,Cenit Noticias Dgo,,es
2023-06-27 04:49:38+00:00,STaboadaMx SrDelegado por favor le encargamos que no permita que en el local donde estaba la tienda del ISSSTE en Vertiz y Obrero Mundial los paracaidistas quieren hacer condominios del INVI  nada perdidos ya que en la zona urge un Walmart,hugo_sampson,libre vision,,es
2023-06-27 04:46:31+00:00,ISSSTEmx usuariosissste quiero levantar una queja para la Dra Ramirez Hernandez Luz Maria de la clinica de Satelite en Naucalpan pues aparte de no cumplir con su trabajo como se esperaria genera actos de discriminacion en contra de mis familiares con discapacidad 14,bto007,Alberto Morales,"Mexico, Mexico",es
2023-06-27 04:45:31+00:00,Fifirulais3030 Si esta en una clinica del ISSSTE se ve la austeridad Jajajaja Hipocritas,zzalf,Alfredo E Garcia,Mexico,es
2023-06-27 04:44:45+00:00,"GobiernoMX JAAAAAAA JAAAAAAAA JAAAAAAA JAAAAAA 
POR ESO HAY HARTAS MEDICINAS HARTOS INSUMOS EN EL IMSS E ISSSTE ME CAE QUE VIVE EN UN MUNDO DE CARAMELO httpstco99jhtESGdu",lassaras,lassaras,Mexico,es
2023-06-27 04:39:44+00:00,"Foto que representa el VERDADERO PRIismo AGurria edelamadrid ruizmassieu BeatrizParedes ildefonsogv 

El PRI de los TLC con EUACanada y con la Union Europea
El PRI que creo la UNAM el ISSSTE el IMSS
El PRI del ultimo crecimiento anual del 7 ano 2000 httpstcoIX8OQYGSUg",Arq_PoliticaMX,Arquitectura_Politica,,es
2023-06-27 04:38:44+00:00,UltimaHoraNo Parece tienda del ISSSTEmx  IsssteTiendas,Kekaspartyclub2,Martin Castillo de Castro,CDMX,es
2023-06-27 04:22:10+00:00,Agradezco a nadgasman por su invitacion y a representantes de TuIMSS ISSSTEmx STPSmx por el intercambio Una de las contribuciones de la Cissorg es una politica que comprende 23,AlvaroVelarca, Alvaro Velarca ,"UT: 19.338938,-99.193445",es
2023-06-27 04:18:32+00:00,"ErikaLoyoB inmujeres mnainah nadgasman TuIMSS ISSSTEmx STPSmx CISSorg Mira Doc ErikaLoyoB 

En este poster si se enfatiza la responsabilidad  httpstcoj5NNyxNK0y",soymamagodin,Mama Godin(r),,es
2023-06-27 04:17:09+00:00,Velvetfak JAJAJAJAJAJAJA,MelOL08403875,La castrosa del Issste,,es
2023-06-27 04:13:38+00:00,"Para el trabajador

ISSSTE IMSS

Para el derechohabiente

Hijole",NautilusDundie,Dan,,es
2023-06-27 04:01:53+00:00,AndreaChavezTre Donde esta el hospital del ISSSTE que viniste a prometer a Delicias Sigo esperando,cronopeuta,Oscar Torres,"Chihuahua, Mexico",es
2023-06-27 03:55:33+00:00,Velvetfak Voy a subir las publicaciones de fb donde dices k quieres ligar,MelOL08403875,La castrosa del Issste,,es
2023-06-27 03:52:57+00:00,"RobertoMadrazo AndreaChavezTre OYE ROBERTO RATERAZO 
ERES UN VIEJO POLITICO DEL ASQUEROSO PRI
EL PRI LOS INVENTORES DE LA CORRUPCION EN MEXICO
RE VENDIAS 
MEDICAMENTOS
AL ISSSTE E IMMS OBVIO A SOBRE PRECIOS
HICISTE EL RIDICULO EN ALEMANIA
TE DESCUBRIERON DEPAS EN USA RETIRATE A CUIDAR A TUS NIETOS",Mauricio5226,Rafael Martin ,,es
2023-06-27 03:48:28+00:00,lalohdeza ISSSTEmx Guerrero necesita ese hospital de tercer nivel el cia esta abandonado y obsoleto,ving2708,Irving Gutierrez,,es
2023-06-27 03:27:36+00:00,lumendoz ISSSTEmx drpedrozenteno Yo tuve la oportunidad de acompanar a un enfermo en enero en el ISSSTEmx Zaragoza en el area de urgencias y radiografia las puertas cayendose a pedazos las paredes mugrosas y viejas ni que decir de los equipos con los que lidian los encargados,sabinacascabel,Sabina Blanquet,,es
2023-06-27 03:12:11+00:00,"Benito Juarez destruyo mas de 300 hospitales catolicos junto con su area de herbolaria y farmacia Por su culpa llego el Big Pharma de Rockefeller y Pasteur

Tambien dio origen a pesadillas como el IMSS e ISSSTE

httpstcoH7a6PMRyKF

HECTOR ROSALES BLOG 2023",AllRightHR,Hector Rosales Official ,Ciudad de Mexico,es
2023-06-27 02:28:46+00:00,UltimaHoraNo Se parecen a las clinicas del ISSSTEmx,fergardner,fernando gardner,,es
2023-06-27 02:23:08+00:00,Solo quiero expresar mi odio hacia el Dr de la cruz xq no sirve para nada,MelOL08403875,La castrosa del Issste,,es
2023-06-27 02:22:57+00:00,HOSPITAL DE ESPECIALIDADES ISSSTE EN ACAPULCO  Firma la peticion httpstco0IcnEXY5dU a traves de ChangeMex,jayjodelaval,JaimeAlvarado,"Cuajimalpa de Morelos, Distrit",es
2023-06-27 02:22:00+00:00,La Comision Intersindical Asociaciones civiles y Derechohabientes del ISSSTE en Guerrero se pronunciaron a favor de la construccion del hospital general de tercer nivel en el Centro Internacional Acapulco httpstcoLWQGjWRsya,nmasguerrero,N+ Guerrero,"Acapulco, Mexico.",es
2023-06-27 02:17:08+00:00,"Ironicamente la corrupcion priista y las represalias de esos mafiosos me quebraron economicamente y me hizo perder mi seguro de gastos medicos mayores con segurosinbursa de carlosslim lo que me obligo a usar el sistema de salud de la SSaludmx donde soy testigo de multiples fallas desde la falta de medicamentos me pedian yo comprar mis medicinas las areas de urgencias les hace falta infraestructura para atender a los enfermos etc 
Mi padre murio en la clinica del TuIMSS en Mazatlan en 2016 y el servicio era deplorable en el area de urgencias habia gente tirada en el piso las sabanas sucias te atendian sobre sabanas usadas de los enfermos anteriores hasta con sangre 
En mi experiencia en el HGMOD mejoro muchisimo de esa experiencia pues las sabanas no eran sucias eran constantemente cambiadas pero el ate de entrada de urgencias si es muy parecido a lo que vi en Mazatlan en 2016 donde la poblacion sufre mucho al no haber infraestructura que les de un trato digno en tanto son canalizados a las areas de especializacion 
En 2016 nos pedian las medicinas y ahora en 2023 en HGMOD me pedian comprar varias medicinas y otras si eran suministradas por el hospital  pero tardaban en llegar hasta 24 horas o mas 
Llegue a escuchar a personal medico quejarse de que les bajaron sus salarios y de que el suministro de medicinas habia empeorado",erzs1,Erick Zepeda Salinas,Ciudad de Mexico ,es
2023-06-27 02:10:55+00:00,lamafiadelpower FitSurgeon O el ISSSTE son primos hermanos del mismo dolor,Dercy_0603,Romane,Mexico,es
2023-06-27 02:09:44+00:00,AndreaChavezTre RobertoMadrazo morena lopezobrador Eso significa que la cupula de los gobiernicolas de la era 4Ternaria iran al ISSSTE o al IMSS No Esos son para chaironacos La Elite solo Hospitales como C Medico ABC Medica Sur y el C Medico ABC Santa Fe y el Militar,KarWis007,Karl Wise,,es
2023-06-27 02:05:54+00:00,"Inauguramos exposicion de arte que promueve la inclusion y el respeto en el marco del diamundialdeladiversidadsexual   DiversidadSexual ExposicionDeArte
ISSSTE httpstcoKvkUfMYQbS",Fenriqueper,Francisco Enrique Perez Hernandez,,es
2023-06-27 01:58:15+00:00,RafaNormaMende1 ISSSTEmx Te acompano en tu dolor espero pronta resignacion para ti y los tuyos El ISSSTEmx hoy dia es una porqueria y no por su personal sanitario los han dejado sin herramientas de trabajo el director sigue saqueandolo,renesitamx, Renecia Contreras Bourlon ,"Mexico, D.F.",es
2023-06-27 01:57:32+00:00,"HugoPer61850146 jorgeberry Yo si veo y me consta la diferencia
No hay medicamentos ni en el IMSS ni ISSSTE y
 el INSABI desaparecido junto con los millones que se le otorgo de presupuesto
Esto es solo un boton",JuanMan57662089,Juan Manuel Cuellar Gonzalez,,es
